,Unnamed: 0,句子,字,释义,正确选项（填序号）：
543,2079,诚者非自成己【而】已也，所以成物也,而,"1、表示并列关系。
<例句：蟹六跪而二螯，非蛇鳝之穴无可寄托者>
<例句：剑阁峥嵘而崔嵬，一夫当关，万夫莫开>
<例句：北救赵而西却秦，此五霸之伐也>
2、表示递进关系。
<例句：君子博学而日参省乎己。>
<例句：楚怀王贪而信张仪，遂绝齐>
<例句：回视日观以西峰，或得日，或否，绛皜驳色，而皆若偻>
<例句：以其求思之深而无不在也>
3、表示承接关系。
<例句：故舍汝而旅食京师，以求斗斛之禄>
<例句：置之地，拔剑撞而破之。>
<例句：积善成德，而神明自得，圣心备焉。>
<例句：人非生而知之者，孰能无惑>
4、表示转折关系。
<例句：青，取之于蓝，而青于蓝>
<例句：有如此之势，而为秦人积威之所劫>
<例句：信也，吾兄之盛德而夭其嗣乎>
5、表示假设关系。
<例句：诸君而有意，瞻予马首可也。>
<例句：死而有知，其几何离>
<例句：锲而不舍，金石可镂。>
<例句：人而无信，不知其可也。>
6、表示修饰关系。
<例句：吾尝跂而望矣，不如登高之博见也>
<例句：填然鼓之，兵刃既接，弃甲曳兵而走>
<例句：项王按剑而跽曰：""客何为者？"">
7、表示因果关系。
<例句：余亦悔其随之而不得极夫游之乐也>
<例句：表恶其能而不用也>
<例句：小人不知天命而不畏也。>
8、表示目的关系。
<例句：缦立远视，而望幸焉>
<例句：籍吏民，封府库，而待将军>
<例句：吾恂恂而起。>
9、代词。第二人称，一般作定语，译为""你的""，偶尔也作主语，译为""你""。
<例句：而翁长铨，迁我京职，则汝朝夕侍母。>
10、相当于“以”，表范围。
<例句：形而上者谓之道，形而下者谓之器>
11、表反问语气，相当于“岂”。
<例句：为仁由己，而由人乎哉>
12、动词。同“如”，好像，如同。
<例句：溺死者千有余人军惊而坏都舍。>
13、复音虚词""而已""。放在句末，表示限止的语气助词，相当于""罢了""。
<例句：一人、一桌、一椅、一扇、一抚尺而已。>
<例句：闻道有先后，术业有专攻，如是而已。>
",
544,2080,诚者非自成己而【已】也，所以成物也,已,"1、<动>停止
<例句：死而后已，不亦远乎？>
<例句：学不可以已。>
2、<动>完毕；完了
<例句：剑斩虞常已。>
3、<动>治愈；消除
<例句：可以已大风、挛踠、瘘、疠。>
4、<动>罢了；算了
<例句：诸君无意则已，诸君而有意，瞻予马首可也。>
5、<副>已经
<例句：舟已行矣，而剑不行。>
<例句：汉皆已得楚乎？>
6、<副>随后；随即
<例句：庭中始为篱，已为墙，凡再变矣。>
7、<副>太；过于
<例句：死而湮没不足道者，亦已众矣。>
8、<介>通“以”
<例句：上>
<例句：下>
<例句：东>
<例句：西>
<例句：五代时始印五经，已后典籍皆为板本。>
9、<助>同“矣”
<例句：有如周公之才之美，使骄且吝，其余不足观也已。>
",
639,2175,其【为】物不贰，则其生物不测,为,"1、做。
<例句：谁为大王为此计者。>
<例句：为之，则难者亦易矣；不为，则易者亦难矣。>
2、成为。
<例句：吾令人望其气，皆为龙虎，成五采。>
3、担任。
<例句：陈胜、吴广皆次当行，为屯长。>
<例句：公为都御史，与太监某守辽东。>
4、是，算是。
<例句：如今人方为刀俎，我为鱼肉。>
<例句：中峨冠而多髯者为东坡。>
<例句：若止印三二本，未为简易。>
5、通""谓""。可译为""说""。
<例句：孔子不能决也，两小儿笑曰：“孰为汝多知乎！”>
6、表被动。
<例句：吾属今为之虏矣。>
<例句：身客死于秦，为天下笑。>
<例句：焦仲卿妻刘氏，为促卿母所遣。>
7、给，替。
<例句：疱丁为文惠君解牛。>
<例句：旦日飨士卒，为击破沛公军！>
<例句：此人一一为具言所闻。（介词后面省略宾语""之""，""为之具言所闻""即给桃花园中的人详细地说出所听说的事情。>
8、向，对。
<例句：如姬为公子泣。>
<例句：媪之送燕后也，持其踵为之泣。>
9、因为。
<例句：百姓之不见保，为不用恩焉。>
<例句：盘庚不为怨者故改其度。>
10、语气词：位于句尾，表疑问、感叹、反诘，可译为""呢""。
<例句：何故怀瑾握瑜，而自令见放为？>
<例句：何辞为？>
11、介词：位于名词前，指某一事物通过某种目的成为另一种专有事物，可译为“作为”。
<例句：吕不韦乃以五百金与子楚，为进用，结宾客。>
",
697,2233,及其广厚，载华岳而不重，振河海【而】不泄，万物载焉,而,"1、表示并列关系。
<例句：蟹六跪而二螯，非蛇鳝之穴无可寄托者>
<例句：剑阁峥嵘而崔嵬，一夫当关，万夫莫开>
<例句：北救赵而西却秦，此五霸之伐也>
2、表示递进关系。
<例句：君子博学而日参省乎己。>
<例句：楚怀王贪而信张仪，遂绝齐>
<例句：回视日观以西峰，或得日，或否，绛皜驳色，而皆若偻>
<例句：以其求思之深而无不在也>
3、表示承接关系。
<例句：故舍汝而旅食京师，以求斗斛之禄>
<例句：置之地，拔剑撞而破之。>
<例句：积善成德，而神明自得，圣心备焉。>
<例句：人非生而知之者，孰能无惑>
4、表示转折关系。
<例句：青，取之于蓝，而青于蓝>
<例句：有如此之势，而为秦人积威之所劫>
<例句：信也，吾兄之盛德而夭其嗣乎>
5、表示假设关系。
<例句：诸君而有意，瞻予马首可也。>
<例句：死而有知，其几何离>
<例句：锲而不舍，金石可镂。>
<例句：人而无信，不知其可也。>
6、表示修饰关系。
<例句：吾尝跂而望矣，不如登高之博见也>
<例句：填然鼓之，兵刃既接，弃甲曳兵而走>
<例句：项王按剑而跽曰：""客何为者？"">
7、表示因果关系。
<例句：余亦悔其随之而不得极夫游之乐也>
<例句：表恶其能而不用也>
<例句：小人不知天命而不畏也。>
8、表示目的关系。
<例句：缦立远视，而望幸焉>
<例句：籍吏民，封府库，而待将军>
<例句：吾恂恂而起。>
9、代词。第二人称，一般作定语，译为""你的""，偶尔也作主语，译为""你""。
<例句：而翁长铨，迁我京职，则汝朝夕侍母。>
10、相当于“以”，表范围。
<例句：形而上者谓之道，形而下者谓之器>
11、表反问语气，相当于“岂”。
<例句：为仁由己，而由人乎哉>
12、动词。同“如”，好像，如同。
<例句：溺死者千有余人军惊而坏都舍。>
13、复音虚词""而已""。放在句末，表示限止的语气助词，相当于""罢了""。
<例句：一人、一桌、一椅、一扇、一抚尺而已。>
<例句：闻道有先后，术业有专攻，如是而已。>
",
1289,2825,舟车所至，人力所通，天之所覆，地之所【载】，日月所照，霜露所队，凡有血气者，莫不尊亲，故曰配天,载,"1、<名>乘具；车子
<例句：郑穆公使视客馆，则束载。厉兵、秣马矣。>
2、<动>乘坐
<例句：使君谢罗敷：‘宁可共载不？’>
3、<动>装载
<例句：乃取蒙冲斗舰十艘，载燥荻枯柴。>
4、<动>负载
<例句：载舟覆舟，所宜深慎。>
5、<动>充满
<例句：厥声载道。>
6、<动>开始
<例句：春日载阳。>
7、词缀，用于动词前
<例句：乃瞻衡宇，载欣载奔。>
8、<名>年
<例句：自去史职，五载复还。>
9、<动>记录
<例句：如史载田横事。>
10、<名>乘具；车子
<例句：郑穆公使视客馆，则束载。厉兵、秣马矣。>
11、<动>乘坐
<例句：使君谢罗敷：‘宁可共载不？’>
12、<动>装载
<例句：乃取蒙冲斗舰十艘，载燥荻枯柴。>
13、<动>负载
<例句：载舟覆舟，所宜深慎。>
14、<动>充满
<例句：厥声载道。>
15、<动>开始
<例句：春日载阳。>
16、词缀，用于动词前
<例句：乃瞻衡宇，载欣载奔。>
17、<名>年
<例句：自去史职，五载复还。>
18、<动>记录
<例句：如史载田横事。>
",
1312,2848,唯天下至诚，为【能】经纶天下之大经，立天下之大本，知天地之化育,能,"1、<名>能力；才能
<例句：上官大夫与之同列，争宠而心害其能。>
2、<形>有能力
<例句：试用于昔日，先帝称之曰能。>
3、<名>有能力的人
<例句：招贤进能，显岩穴之士。>
4、<动>能够；能够达到
<例句：假舟楫也，非能水也，而绝江河。>
5、<动>及；达
<例句：盖余所及，比好游者尚不能十一。>
6、<代>通“恁”
<例句：南村群童欺我老无力，忍能对面为盗贼。>
7、<动>通“耐”
<例句：此物能寒，法当较今尤茂。>
",
423,1959,唯天下至诚，为能尽其性；能尽其性，则能尽人之性；能尽人之性，则能尽物之性；【能】尽物之性，则可以赞天地之化育；可以赞天地之化育，则可以与天地参矣,能,"1、<名>能力；才能
<例句：上官大夫与之同列，争宠而心害其能。>
2、<形>有能力
<例句：试用于昔日，先帝称之曰能。>
3、<名>有能力的人
<例句：招贤进能，显岩穴之士。>
4、<动>能够；能够达到
<例句：假舟楫也，非能水也，而绝江河。>
5、<动>及；达
<例句：盖余所及，比好游者尚不能十一。>
6、<代>通“恁”
<例句：南村群童欺我老无力，忍能对面为盗贼。>
7、<动>通“耐”
<例句：此物能寒，法当较今尤茂。>
",
910,2446,”非天子，不【议】礼，不制度，不考文,议,"1、<动>商议；讨论
<例句：入则与王图议国事，以出号令。>
2、<名>意见；主张
<例句：诸人持议，甚失孤望。>
",
1171,2707,万物并育而不相害，道并行而不【相】悖，小德川流，大德敦化，此天地之这所以为大也,相,"1、<动>仔细看；观察
<例句：伯乐学相马。>
2、<名>相貌
<例句：儿已薄禄相，幸复得此妇。>
3、<动>帮助；辅助
<例句：至于幽暗昏惑而物以相之，亦不能至也。>
4、<名>帮助别人的人
<例句：危而不持，颠而不扶，则将用彼相矣。>
5、<名>辅佐君王的大臣；宰相
<例句：且庸人尚羞之，况于将相乎？>
6、<名>主持礼节仪式的人
<例句：宗庙之事。如会同，端章甫，愿为小相焉。>
7、<副>互相
<例句：茕茕孑立，形影相吊。>
8、<副>表示动作偏向一方
<例句：便可白公姥，及时相遣归。>
9、<副>递相；相继
<例句：吾本寒家，世以清白相承。>
10、<动>仔细看；观察
<例句：伯乐学相马。>
11、<名>相貌
<例句：儿已薄禄相，幸复得此妇。>
12、<动>帮助；辅助
<例句：至于幽暗昏惑而物以相之，亦不能至也。>
13、<名>帮助别人的人
<例句：危而不持，颠而不扶，则将用彼相矣。>
14、<名>辅佐君王的大臣；宰相
<例句：且庸人尚羞之，况于将相乎？>
15、<名>主持礼节仪式的人
<例句：宗庙之事。如会同，端章甫，愿为小相焉。>
16、<副>互相
<例句：茕茕孑立，形影相吊。>
17、<副>表示动作偏向一方
<例句：便可白公姥，及时相遣归。>
18、<副>递相；相继
<例句：吾本寒家，世以清白相承。>
",
659,2195,天地之道：博也，厚也，高也，明也，悠也，久【也】,也,"1、表示判断语气的。
<例句：死生，昼夜事也。>
<例句：吾师肺肝，皆铁石所铸造也。>
2、表示肯定语气的。
<例句：昔人云：""将以有为也。"">
<例句：吾上恐负朝廷，下恐愧吾师也。>
3、就是有否定词的句子，仍然是一种表否定的肯定。
<例句：众曰：""若所为诚快，然使君冤未白，犹无益也。"">
4、表示疑问语气的。
<例句：吾王庶几无疾病与，何以能鼓乐也？>
<例句：公子畏死邪？何泣也？>
5、表示感叹语气的。
<例句：吾王之好田猎，夫何使我至于此极也！>
<例句：君美甚，徐公何能及君也！>
6、用在句中，表示停顿，以舒缓语气。
<例句：当余之从师也，负箧曳屣，行深山巨谷中……>
<例句：师道之不传也久矣。>
",
