,sentences,words,meanings,labels
258,【实】能容之，以能保我子孙黎民，尚亦有利哉！人之有技，媢嫉以恶之；人之彦圣，而违之，俾不通：实不能容，以不能保我子孙黎民，亦曰殆哉！”唯仁人放流之，迸诸四夷，不与同中国,实,"1、<名>果实；种子
<例句：用实者成实时采。>
2、<动>结果实
<例句：一丘之禾，则后种者晚实。>
3、<动>充满；充实
<例句：仓廪实而知礼节。>
4、<动>放进；装满
<例句：将以实笾豆，奉祭祀，供宾客。>
5、<名>事实；实际
<例句：而陋者乃以斧斤考击而求之，自以为得其实。>
6、<形>真实；诚实
<例句：此皆良实，志虑忠纯。>
7、<副>确实；的确
<例句：臣之进退，实为狼狈。>
",0
259,实能容之，以能保我子孙【黎】民，尚亦有利哉！人之有技，媢嫉以恶之；人之彦圣，而违之，俾不通：实不能容，以不能保我子孙黎民，亦曰殆哉！”唯仁人放流之，迸诸四夷，不与同中国,黎,"1、<形>黑色，也指黑中带黄的颜色
<例句：手足胼胝，面目黎。>
2、<名>我国民族名一指远古时期我国北部的一个民族，也称“九黎”；一指宋朝以来居住在海南岛一带的一个民族
",0
260,实能容之，以能保我子孙黎民，【尚】亦有利哉！人之有技，媢嫉以恶之；人之彦圣，而违之，俾不通：实不能容，以不能保我子孙黎民，亦曰殆哉！”唯仁人放流之，迸诸四夷，不与同中国,尚,"1、<动>尊崇；崇尚；爱好
<例句：臣欲使士大夫尊尚武勇。>
<例句：宣德间，宫中尚促织之戏。>
2、<动>高出；超出
<例句：好仁者无以尚之。>
3、<动>与地位比自己高的人婚配
<例句：平阳侯曹寿尚武帝妹阳信长公主。>
4、<形>自高自大
<例句：虽才高于世，而无骄尚之情。>
5、<副>尚且
<例句：臣以为布衣之交尚不相欺，况大国乎？>
6、<副>还
<例句：盖余所至，比好游者尚不能十一，然视其左右，来而记之者已少。>
",0
261,实能容之，以能保我子孙黎民，尚亦有利哉！人之有技，媢嫉以恶之；人之彦圣，而【违】之，俾不通：实不能容，以不能保我子孙黎民，亦曰殆哉！”唯仁人放流之，迸诸四夷，不与同中国,违,"1、<动>避开；离开
<例句：虽遇执事，其弗敢违。>
2、<动>违反；违背
<例句：孤违蹇叔，以辱二三子。>
3、<形>邪恶
<例句：君人者，将昭德塞违。>
",0
262,实能容之，以能保我子孙黎民，尚亦有利哉！人之有技，媢嫉以恶之；人之彦圣，而违之，俾【不】通：实不能容，以不能保我子孙黎民，亦曰殆哉！”唯仁人放流之，迸诸四夷，不与同中国,不,"1、<副>不,表一般否定
2、<副>没有,表存在的否定
<例句：今日出而从日中不决何也?>
3、<副>不是,表否定判断
<例句：又何往而不金玉其外败絮其中也哉。>
4、通“否”
5、<助>在句末表询问
<例句：秦王以十五城请易寡人之璧可予不?>
6、<副>用在句中表否定
<例句：不者若属皆为所虏。>
<例句：或师焉或不焉。>
",0
263,实能容之，以能保我子孙黎民，尚亦有利哉！人之有技，媢嫉以恶之；人之彦圣，而违之，俾不通：【实】不能容，以不能保我子孙黎民，亦曰殆哉！”唯仁人放流之，迸诸四夷，不与同中国,实,"1、<名>果实；种子
<例句：用实者成实时采。>
2、<动>结果实
<例句：一丘之禾，则后种者晚实。>
3、<动>充满；充实
<例句：仓廪实而知礼节。>
4、<动>放进；装满
<例句：将以实笾豆，奉祭祀，供宾客。>
5、<名>事实；实际
<例句：而陋者乃以斧斤考击而求之，自以为得其实。>
6、<形>真实；诚实
<例句：此皆良实，志虑忠纯。>
7、<副>确实；的确
<例句：臣之进退，实为狼狈。>
",0
264,实能容之，以能保我子孙黎民，尚亦有利哉！人之有技，媢嫉以恶之；人之彦圣，而违之，俾不通：实【不】能容，以不能保我子孙黎民，亦曰殆哉！”唯仁人放流之，迸诸四夷，不与同中国,不,"1、<副>不,表一般否定
2、<副>没有,表存在的否定
<例句：今日出而从日中不决何也?>
3、<副>不是,表否定判断
<例句：又何往而不金玉其外败絮其中也哉。>
4、通“否”
5、<助>在句末表询问
<例句：秦王以十五城请易寡人之璧可予不?>
6、<副>用在句中表否定
<例句：不者若属皆为所虏。>
<例句：或师焉或不焉。>
",0
265,实能容之，以能保我子孙黎民，尚亦有利哉！人之有技，媢嫉以恶之；人之彦圣，而违之，俾不通：实不能容，以【不】能保我子孙黎民，亦曰殆哉！”唯仁人放流之，迸诸四夷，不与同中国,不,"1、<副>不,表一般否定
2、<副>没有,表存在的否定
<例句：今日出而从日中不决何也?>
3、<副>不是,表否定判断
<例句：又何往而不金玉其外败絮其中也哉。>
4、通“否”
5、<助>在句末表询问
<例句：秦王以十五城请易寡人之璧可予不?>
6、<副>用在句中表否定
<例句：不者若属皆为所虏。>
<例句：或师焉或不焉。>
",0
266,实能容之，以能保我子孙黎民，尚亦有利哉！人之有技，媢嫉以恶之；人之彦圣，而违之，俾不通：实不能容，以不能保我子孙【黎】民，亦曰殆哉！”唯仁人放流之，迸诸四夷，不与同中国,黎,"1、<形>黑色，也指黑中带黄的颜色
<例句：手足胼胝，面目黎。>
2、<名>我国民族名一指远古时期我国北部的一个民族，也称“九黎”；一指宋朝以来居住在海南岛一带的一个民族
",0
267,实能容之，以能保我子孙黎民，尚亦有利哉！人之有技，媢嫉以恶之；人之彦圣，而违之，俾不通：实不能容，以不能保我子孙黎民，亦曰殆哉！”唯仁人放流之，【迸】诸四夷，不与同中国,迸,"1、<动>奔散；走散
<例句：督将迸走，死伤过半。>
2、<动>喷射；涌流
<例句：银瓶乍破水浆迸。>
",0
268,实能容之，以能保我子孙黎民，尚亦有利哉！人之有技，媢嫉以恶之；人之彦圣，而违之，俾不通：实不能容，以不能保我子孙黎民，亦曰殆哉！”唯仁人放流之，迸诸四【夷】，不与同中国,夷,"1、<名>我国古代东部民族，后泛指中原以外各族
<例句：哀南夷之莫吾知兮，旦余济乎江湘。>
2、<名>泛指外国或外国人
<例句：逆夷各狐凭鼠伏，潜逃两炮台中，不敢出入。>
3、<形>平坦
<例句：其船背稍夷。>
<例句：夫夷以近，则游者众。>
4、<动>铲平；除平
<例句：今操芟夷大难，略已平矣。>
5、<动>杀；灭
<例句：大臣亡罪夷灭者数十家。>
6、<形>和悦
<例句：与之论辩，言和而色夷。>
",0
269,实能容之，以能保我子孙黎民，尚亦有利哉！人之有技，媢嫉以恶之；人之彦圣，而违之，俾不通：实不能容，以不能保我子孙黎民，亦曰殆哉！”唯仁人放流之，迸诸四夷，【不】与同中国,不,"1、<副>不,表一般否定
2、<副>没有,表存在的否定
<例句：今日出而从日中不决何也?>
3、<副>不是,表否定判断
<例句：又何往而不金玉其外败絮其中也哉。>
4、通“否”
5、<助>在句末表询问
<例句：秦王以十五城请易寡人之璧可予不?>
6、<副>用在句中表否定
<例句：不者若属皆为所虏。>
<例句：或师焉或不焉。>
",0
270,实能容之，以能保我子孙黎民，尚亦有利哉！人之有技，媢嫉以恶之；人之彦圣，而违之，俾不通：实不能容，以不能保我子孙黎民，亦曰殆哉！”唯仁人放流之，迸诸四夷，不【与】同中国,与,"1、作连词。相当于""和""、""跟""、""同""。
<例句：蜩与学鸠笑之。>
2、助感叹语气，可译为""啊""。
<例句：其可怪也欤！>
3、""孰与""连用，用来比较两个人的高下、优劣或两件事的得失、好坏。又可分为两类。一类是句中提出比较的内容，可译为""与……相比，谁……""。
<例句：吾孰与徐公美？>
4、一类是句中没有提出比较的内容，可译为""与……比较起来怎么样。""
<例句：公之视廉将军孰与奉之？>
",0
271,实能容之，以能保我子孙黎民，尚亦有利哉！人之有技，媢嫉以恶之；人之彦圣，而违之，俾不通：实不能容，以不能保我子孙黎民，亦曰殆哉！”唯仁人放流之，迸诸四夷，不与【同】中国,同,"1、<形>相同；一样
<例句：今卿廓开大计，正与孤同。>
2、<形>同一
<例句：秦不哀我丧而伐吾同姓。>
3、<动>一致；统一
<例句：若备与彼协心，上下齐同，则宜抚安，与结盟好。>
4、<动>附和；随同
<例句：士大夫多以恤国事，同俗自媚于众为善。>
5、<动>参与；干预
<例句：不知三军之事而同三军之政者，则军士惑矣。>
6、<副>共同；一起
<例句：今君与廉颇同列。>
7、<形>相同；一样
<例句：今卿廓开大计，正与孤同。>
8、<形>同一
<例句：秦不哀我丧而伐吾同姓。>
9、<动>一致；统一
<例句：若备与彼协心，上下齐同，则宜抚安，与结盟好。>
10、<动>附和；随同
<例句：士大夫多以恤国事，同俗自媚于众为善。>
11、<动>参与；干预
<例句：不知三军之事而同三军之政者，则军士惑矣。>
12、<副>共同；一起
<例句：今君与廉颇同列。>
",0
272,见贤而【不】能举，举而不能先，命也；见不善而不能退，退而不能远，过也,不,"1、<副>不,表一般否定
2、<副>没有,表存在的否定
<例句：今日出而从日中不决何也?>
3、<副>不是,表否定判断
<例句：又何往而不金玉其外败絮其中也哉。>
4、通“否”
5、<助>在句末表询问
<例句：秦王以十五城请易寡人之璧可予不?>
6、<副>用在句中表否定
<例句：不者若属皆为所虏。>
<例句：或师焉或不焉。>
",0
273,见贤而不能举，举而【不】能先，命也；见不善而不能退，退而不能远，过也,不,"1、<副>不,表一般否定
2、<副>没有,表存在的否定
<例句：今日出而从日中不决何也?>
3、<副>不是,表否定判断
<例句：又何往而不金玉其外败絮其中也哉。>
4、通“否”
5、<助>在句末表询问
<例句：秦王以十五城请易寡人之璧可予不?>
6、<副>用在句中表否定
<例句：不者若属皆为所虏。>
<例句：或师焉或不焉。>
",0
274,见贤而不能举，举而不能【先】，命也；见不善而不能退，退而不能远，过也,先,"1、<形>次序或时间在前的
<例句：舟与哨相后先，几邂逅死。>
2、<动>走在前面；向前走
<例句：矢交坠兮士争先。>
3、<名>先导；前驱；表率
<例句：吾社之行为士之先者，为之声义。>
4、<动>抢先；先做
<例句：战者，必然之势也，不先于我，则先于彼。>
5、<形>从前的；过去的
<例句：果不如先愿，又非君所详。>
6、<形>对已经死去的尊长或祖先的尊
<例句：先帝创业未半而中道崩殂。>
7、<名>祖先
<例句：蒙恬者，其先齐人也。>
8、<名>前辈
<例句：尝趋百里外从乡之先达执经叩问。>
9、<副>指事情、行为发生之前
<例句：天将降大任于斯人也，必先苦其收志。>
",0
275,见贤而不能举，举而不能先，【命】也；见不善而不能退，退而不能远，过也,命,"1、<动>差使；命令
<例句：或命巾车，或棹孤舟。>
2、<名>命令
<例句：臣以供养无主，辞不赴命。>
3、<名>命运；天命
<例句：大命将泛，莫之振救。>
<例句：死生有命，富贵在天。>
4、<名>生命
<例句：母孙二人，更相为命。>
5、<动>命名
<例句：凡六百一十六言，命曰《琵琶行》。>
6、<动>任用
<例句：天子疏爵以命之。>
",0
276,见贤而不能举，举而不能先，命也；见【不】善而不能退，退而不能远，过也,不,"1、<副>不,表一般否定
2、<副>没有,表存在的否定
<例句：今日出而从日中不决何也?>
3、<副>不是,表否定判断
<例句：又何往而不金玉其外败絮其中也哉。>
4、通“否”
5、<助>在句末表询问
<例句：秦王以十五城请易寡人之璧可予不?>
6、<副>用在句中表否定
<例句：不者若属皆为所虏。>
<例句：或师焉或不焉。>
",0
277,见贤而不能举，举而不能先，命也；见不善而【不】能退，退而不能远，过也,不,"1、<副>不,表一般否定
2、<副>没有,表存在的否定
<例句：今日出而从日中不决何也?>
3、<副>不是,表否定判断
<例句：又何往而不金玉其外败絮其中也哉。>
4、通“否”
5、<助>在句末表询问
<例句：秦王以十五城请易寡人之璧可予不?>
6、<副>用在句中表否定
<例句：不者若属皆为所虏。>
<例句：或师焉或不焉。>
",0
