,sentences,words,meanings,labels
1234,人之有技，若己有之；人之彦圣，其心好之，不啻【若】自其口出,若,"1、表近指，""这""、""这样""、""如此""。
<例句：南宫适出，子曰：""君子哉若人！"">
2、表假设，""如果""、""假如""。
<例句：若能以吴、越之众与中国抗衡……>
3、表选择，""或""、""或者""。
<例句：以万人若一郡降者，封万户。>
4、与""夫""、""至""结合，组成""若夫""、""至若""，放在一段或另一层意思的开头，表示他转。
<例句：若夫霪雨霏霏……至若春和景明……>
",0
1235,人之有技，若己有之；人之彦圣，其心好之，不啻若【自】其口出,自,"1、<代>自己
<例句：庞涓自知智穷兵败，乃自刭。>
<例句：于是焉河伯欣然自喜。>
2、<副>亲自
<例句：赵王及平原君自迎公子于界。>
<例句：项王乃悲歌慷慨，自为诗曰……。>
3、<代>其；他（她）的
<例句：中有双飞鸟，自名为鸳鸯。>
<例句：秦氏有好女，自。名为罗敷>
4、<副>原来；本来
<例句：使君自有妇，罗敷。有夫>
<例句：我自不驱卿，逼迫有阿母。>
5、<副>自然；当然
<例句：以手拂之，其印自落，殊不沾污。>
<例句：思念存想，自见异物也。>
6、<介>从；由
<例句：其剑自舟中坠于水。>
<例句：越明年，贫者自南海还。>
7、<介>在；自从
<例句：自三峡七百里中，两岸连山，略无阙处。>
<例句：自君别我后，人事不可量。>
8、<连>常“自非”连用，相当于“除非”、“假如不是”
<例句：自非亭午夜分，不见曦月。>
<例句：唯圣人能内外无患，自非圣人，外宁必有内忧。>
9、<连>表示让步，相当于“即使”
<例句：昌为人强力，敢直言，自萧、曹等皆卑下之。>
10、<助>增音节，不译
<例句：物物各自异。种种在其中。>
",6
1236,人之有技，若己有之；人之彦圣，其心好之，不啻若自【其】口出,其,"2、第三人称代词。一般代人，用在动词或形容词之前，作主谓短语中的小主语。
<例句：秦王恐其破璧（《廉颇蔺相如列传》）""其破璧""作宾语）\n>
3、的""。
<例句：今肃迎操，操当以肃还付乡党，品其名位，犹不失下曹从事。>
<例句：而余亦悔其随之而不得极夫游之乐也。>
4、指示代词，表远指。作定语，可译为""那""""那个""""那些""""那里""。
<例句：则或咎其欲出者。>
<例句：今操得荆州，奄有其地。>
5、指示代词，表示""其中的""，后面多为数词。
<例句：于乱石间择其一二扣之。>
6、指示代词，表示近指，相当于“这”，“这个”，“这些”。
<例句：有蒋氏者，专其利三世矣。>
",3
1237,人之有技，若己有之；人之彦圣，其心好之，不啻若自其【口】出,口,"1、<名>嘴
<例句：为肥甘不足于口与?>
2、<名>人口
<例句：视高、曾时口已不下五六倍。>
3、<量>(一)个
<例句：献剑一口。>
<例句：水南十里有井数百口。>
4、<名>器物的口
<例句：乃取一葫芦置于地，以钱覆其口。>
5、<名>进出的通道
<例句：彭蠡之口有石钟山焉。>
<例句：山有小口，仿佛若有光。>
6、<名>刀剑的刃
<例句：砍铜剁铁，刀口不卷。>
7、<名>中医指寸脉
<例句：切其脉时，右口气急。>
",1
1238,【实】能容之，以能保我子孙黎民，尚亦有利哉！人之有技，媢嫉以恶之；人之彦圣，而违之，俾不通：实不能容，以不能保我子孙黎民，亦曰殆哉！”唯仁人放流之，迸诸四夷，不与同中国,实,"1、<名>果实；种子
<例句：用实者成实时采。>
2、<动>结果实
<例句：一丘之禾，则后种者晚实。>
3、<动>充满；充实
<例句：仓廪实而知礼节。>
4、<动>放进；装满
<例句：将以实笾豆，奉祭祀，供宾客。>
5、<名>事实；实际
<例句：而陋者乃以斧斤考击而求之，自以为得其实。>
6、<形>真实；诚实
<例句：此皆良实，志虑忠纯。>
7、<副>确实；的确
<例句：臣之进退，实为狼狈。>
",0
1239,实【能】容之，以能保我子孙黎民，尚亦有利哉！人之有技，媢嫉以恶之；人之彦圣，而违之，俾不通：实不能容，以不能保我子孙黎民，亦曰殆哉！”唯仁人放流之，迸诸四夷，不与同中国,能,"1、<名>能力；才能
<例句：上官大夫与之同列，争宠而心害其能。>
2、<形>有能力
<例句：试用于昔日，先帝称之曰能。>
3、<名>有能力的人
<例句：招贤进能，显岩穴之士。>
4、<动>能够；能够达到
<例句：假舟楫也，非能水也，而绝江河。>
5、<动>及；达
<例句：盖余所及，比好游者尚不能十一。>
6、<代>通“恁”
<例句：南村群童欺我老无力，忍能对面为盗贼。>
7、<动>通“耐”
<例句：此物能寒，法当较今尤茂。>
",4
1240,实能【容】之，以能保我子孙黎民，尚亦有利哉！人之有技，媢嫉以恶之；人之彦圣，而违之，俾不通：实不能容，以不能保我子孙黎民，亦曰殆哉！”唯仁人放流之，迸诸四夷，不与同中国,容,"1、<名>容量；容积
<例句：察表候以知命，犹察斗斛以知容矣。>
2、<动>容纳
<例句：方正之不容也。>
3、<动>宽容
<例句：不能容人者无亲。>
4、<动>容许；许可
<例句：亡奈何矣，姑容我入。>
5、<动>收容
<例句：或脱身以逃，不能容于远近。>
6、<名>面容；面貌
<例句：颜色憔悴，形容枯槁。>
7、<名>脸色；神色
<例句：整顿衣裳起敛容。>
8、<动>修饰面容；打扮
<例句：士为知己者死，女为悦己者容。>
",2
1241,实能容【之】，以能保我子孙黎民，尚亦有利哉！人之有技，媢嫉以恶之；人之彦圣，而违之，俾不通：实不能容，以不能保我子孙黎民，亦曰殆哉！”唯仁人放流之，迸诸四夷，不与同中国,之,"1、指示代词，表近指。可译为""这""，通常作复指性定语。
<例句：均之二策。>
2、之间，可译为""的""，有的可不译。
<例句：若能以吴、越之众与中国抗衡。>
3、和补语之间，可译为""得""。
<例句：古人之观于天地、山川、草木、虫鱼、鸟兽，往往有得，以其求思之深而无不在也。>
4、 结构助词。当主谓短语在句中作主语、宾语或一个分句时，""之""用在主语和谓语之间，起取消句子独立性的作用，可不译。译时可省去。
<例句：师道之不传也久矣！欲人之无惑也难矣！>
<例句：悍吏之来吾乡，叫嚣乎东西。>
<例句：孤之有孔明，犹鱼之有水也。>
5、音节助词，用在形容词、副词或某些动词的末尾，或用在三个字之间，使之凑成四个字，只起调整音节的作用，无义，译时应省去。
<例句：顷之，烟炎张天。>
<例句：毛先生以三寸之舌，强于百万之师。>
<例句：久之，目似瞑，意暇甚>
",1
1242,实能容之，【以】能保我子孙黎民，尚亦有利哉！人之有技，媢嫉以恶之；人之彦圣，而违之，俾不通：实不能容，以不能保我子孙黎民，亦曰殆哉！”唯仁人放流之，迸诸四夷，不与同中国,以,"1、……身份""等。
<例句：以故法为其国与此同。>
<例句：愿以十五城请易璧。>
<例句：乃入见。问：""何以战？"">
<例句：余船以次俱进。>
<例句：是时以大中丞抚吴者为魏之私人……>
2、起提宾作用，""把""。
<例句：秦亦不以城予赵，赵亦终不予秦璧。>
3、表示动作、行为产生的原因，可译为""因""""由于""。
<例句：且以一璧之故逆强秦之欢，不可。>
<例句：时操军兼以饥疫，死者大半。>
4、引进动作、行为发生的时间和处所，用法同""于""。可译为""在""""从""。
<例句：余以乾隆三十九年十二月，自京师乘风雪，……至于泰安。>
<例句：今以长沙豫章往，水道多绝，难行。>
5、表示动作、行为的对象，用法同""与""，可译为""和""""跟""，有时可译为""率领""。
<例句：天下有变，王割汉中以楚和。>
<例句：（公子）欲以客往赴秦军，与赵俱死。>
6、，可译为''而""""又""""而且""""并且""等，或者省去。
<例句：夫夷以近，则游者众……>
7、表示承接关系，""以""前的动作行为，往往是后一动作行为的手段或方式。可译为""而""或省去。
<例句：余与四人拥火以入。>
8、表示目的关系，""以""后的动作行为，往往是前一动作行为的目的或结果。可译为""而""""来""""用来""""以致""等。
<例句：作《师说》以贻之。>
<例句：敛赀财以送其行。>
<例句：不宜妄自菲薄……以塞忠谏之路也。>
9、表示因果关系，常用在表原因的分句前，可译为''因为""。
<例句：诸侯以公子贤，多客，不敢加兵谋魏十余年。>
<例句：古人……以其求思之深而无不在也。>
10、复音虚词""以是""""是以""，相当于""因此""，引出事理发展或推断的结果。
<例句：以是人多以书假余，余因得遍观群书。>
<例句：余是以记之，盖叹郦元之简，而笑李渤之陋也。>
<例句：是以十九年而刀刃若新发于硎。>
",8
1243,实能容之，以【能】保我子孙黎民，尚亦有利哉！人之有技，媢嫉以恶之；人之彦圣，而违之，俾不通：实不能容，以不能保我子孙黎民，亦曰殆哉！”唯仁人放流之，迸诸四夷，不与同中国,能,"1、<名>能力；才能
<例句：上官大夫与之同列，争宠而心害其能。>
2、<形>有能力
<例句：试用于昔日，先帝称之曰能。>
3、<名>有能力的人
<例句：招贤进能，显岩穴之士。>
4、<动>能够；能够达到
<例句：假舟楫也，非能水也，而绝江河。>
5、<动>及；达
<例句：盖余所及，比好游者尚不能十一。>
6、<代>通“恁”
<例句：南村群童欺我老无力，忍能对面为盗贼。>
7、<动>通“耐”
<例句：此物能寒，法当较今尤茂。>
",4
1244,实能容之，以能【保】我子孙黎民，尚亦有利哉！人之有技，媢嫉以恶之；人之彦圣，而违之，俾不通：实不能容，以不能保我子孙黎民，亦曰殆哉！”唯仁人放流之，迸诸四夷，不与同中国,保,"1、<动>抚养
<例句：虽慈母不能保其子君安能以有其民哉。>
2、<动>保卫;保守
<例句：若跨有荆、益保其岩阻。>
<例句：倘魏兵骤至四面围定将何策保之。>
3、:<动>保存;保全
<例句：升死其印为予群从所得至今保藏。>
4、<动>担保;保证
<例句：保为将军破之。>
5、<名>仆役;佣工
<例句：(布)穷困赁佣于齐为酒人保。>
6、<量>旧时户籍编制单位
7、<名>通“褓”
<例句：昔成王幼小越在襁保。>
",2
1245,实能容之，以能保【我】子孙黎民，尚亦有利哉！人之有技，媢嫉以恶之；人之彦圣，而违之，俾不通：实不能容，以不能保我子孙黎民，亦曰殆哉！”唯仁人放流之，迸诸四夷，不与同中国,我,"1、<代>我；我们
2、<代>古代史家用来称本国或本朝
<例句：齐师伐我。>
",2
1246,实能容之，以能保我【子】孙黎民，尚亦有利哉！人之有技，媢嫉以恶之；人之彦圣，而违之，俾不通：实不能容，以不能保我子孙黎民，亦曰殆哉！”唯仁人放流之，迸诸四夷，不与同中国,子,"1、<名>婴儿
<例句：干、越。夷貉之子，生而同声，长而异俗。>
2、<名>孩子
<例句：率妻子邑人来此绝境。>
3、<名>儿子或女儿
<例句：而长子迈将赴饶之德兴尉。>
4、<名>对人的尊称
<例句：您>
<例句：子何恃而往？>
5、<名>泛指人
<例句：然陈涉瓮牖绳枢之子，甿隶之人，而迁徏之徒也。>
6、<名>特称孔子
<例句：子曰：‘岁寒，然后知松柏之后凋也。’>
7、<名>地支的第一位
<例句：光绪十六年春闰二月甲子，余游巴黎蜡人馆。>
8、通“仔”
<例句：仔细>
<例句：详缓看字，子细分明读之。>
9、<名>婴儿
<例句：干、越。夷貉之子，生而同声，长而异俗。>
10、<名>孩子
<例句：率妻子邑人来此绝境。>
11、<名>儿子或女儿
<例句：而长子迈将赴饶之德兴尉。>
12、<名>对人的尊称
<例句：您>
<例句：子何恃而往？>
13、<名>泛指人
<例句：然陈涉瓮牖绳枢之子，甿隶之人，而迁徏之徒也。>
14、<名>特称孔子
<例句：子曰：‘岁寒，然后知松柏之后凋也。’>
15、<名>地支的第一位
<例句：光绪十六年春闰二月甲子，余游巴黎蜡人馆。>
16、通“仔”
<例句：仔细>
<例句：详缓看字，子细分明读之。>
17、<名>婴儿
<例句：干、越。夷貉之子，生而同声，长而异俗。>
18、<名>孩子
<例句：率妻子邑人来此绝境。>
19、<名>儿子或女儿
<例句：而长子迈将赴饶之德兴尉。>
20、<名>对人的尊称
<例句：您>
<例句：子何恃而往？>
21、<名>泛指人
<例句：然陈涉瓮牖绳枢之子，甿隶之人，而迁徏之徒也。>
22、<名>特称孔子
<例句：子曰：‘岁寒，然后知松柏之后凋也。’>
23、<名>地支的第一位
<例句：光绪十六年春闰二月甲子，余游巴黎蜡人馆。>
24、通“仔”
<例句：仔细>
<例句：详缓看字，子细分明读之。>
",2
