,word,w_meaning_index,a,b
13778,拔,7753,项庄拔剑起舞。,以丛草为林，以虫蚁为兽，以土砾凸者为邱，凹者为壑，神游其中，怡然自得。一日，见二虫斗草间，观之正浓，忽有庞然大物，拔山倒树而来，盖一癞蛤蟆也，舌一吐而二虫尽为所吞。余年幼，方出神，不觉呀然惊恐。
13779,拔,7753,以丛草为林，以虫蚁为兽，以土砾凸者为邱，凹者为壑，神游其中，怡然自得。一日，见二虫斗草间，观之正浓，忽有庞然大物，拔山倒树而来，盖一癞蛤蟆也，舌一吐而二虫尽为所吞。余年幼，方出神，不觉呀然惊恐。,项庄拔剑起舞。
13780,拔,7753,以丛草为林，以虫蚁为兽，以土砾凸者为邱，凹者为壑，神游其中，怡然自得。一日，见二虫斗草间，观之正浓，忽有庞然大物，拔山倒树而来，盖一癞蛤蟆也，舌一吐而二虫尽为所吞。余年幼，方出神，不觉呀然惊恐。,力拔山兮气盖世。
13781,巴,7754,西举巴蜀。,苏秦以连横说秦苏秦始将连横说秦惠王曰：大王之国，西有巴、蜀、汉中之利，北有胡貉、代马之用，南有巫山、黔中之限，东有肴、函之固。田肥美，民殷富，战车万乘，奋击百万，沃野千里，蓄积饶多，地势形便，此所谓天府，天下之雄国也。
13782,巴,7754,苏秦以连横说秦苏秦始将连横说秦惠王曰：大王之国，西有巴、蜀、汉中之利，北有胡貉、代马之用，南有巫山、黔中之限，东有肴、函之固。田肥美，民殷富，战车万乘，奋击百万，沃野千里，蓄积饶多，地势形便，此所谓天府，天下之雄国也。,西举巴蜀。
13783,巴,7755,巴蛇食泉三岁而其骨。,孝公用商鞅之法，移风易俗，民以殷盛，国以富强，百姓乐用，诸侯亲服，获楚、魏之师，举地千里，至今治强。惠王用张仪之计，拔三川之地，西并巴、蜀，北收上郡，南取汉中，包九夷，制鄢、郢，东据成皋之险，割膏腴之壤，遂散六国之从，使之西面事秦，功施到今。昭王得范雎，废穰侯，逐华阳，强公室，杜私门，蚕食诸侯，使秦成帝业。
13784,巴,7755,孝公用商鞅之法，移风易俗，民以殷盛，国以富强，百姓乐用，诸侯亲服，获楚、魏之师，举地千里，至今治强。惠王用张仪之计，拔三川之地，西并巴、蜀，北收上郡，南取汉中，包九夷，制鄢、郢，东据成皋之险，割膏腴之壤，遂散六国之从，使之西面事秦，功施到今。昭王得范雎，废穰侯，逐华阳，强公室，杜私门，蚕食诸侯，使秦成帝业。,巴蛇食泉三岁而其骨。
13785,骜,7757,良马期乎千里不期乎骥骜。,法其可仇乎。仇天子之法，而戕奉法之吏，是悖骜而凌上也。执而诛之，所以正邦典，而又何旌焉。
13786,骜,7757,法其可仇乎。仇天子之法，而戕奉法之吏，是悖骜而凌上也。执而诛之，所以正邦典，而又何旌焉。,良马期乎千里不期乎骥骜。
13787,媪,7767,老臣以媪为长安君计短也。,世传李太白读书山中，未成，弃去。过小溪，逢老媪方磨铁杵，问之，曰：欲作针。太白感其意，还卒业。
13788,媪,7767,老臣以媪为长安君计短也。,太后笑曰：妇人异甚。对曰：老臣窃以为媪之爱燕后贤于长安君。曰：君过矣，不若长安君之甚。
13789,媪,7767,太后笑曰：妇人异甚。对曰：老臣窃以为媪之爱燕后贤于长安君。曰：君过矣，不若长安君之甚。,世传李太白读书山中，未成，弃去。过小溪，逢老媪方磨铁杵，问之，曰：欲作针。太白感其意，还卒业。
13790,媪,7767,世传李太白读书山中，未成，弃去。过小溪，逢老媪方磨铁杵，问之，曰：欲作针。太白感其意，还卒业。,太后笑曰：妇人异甚。对曰：老臣窃以为媪之爱燕后贤于长安君。曰：君过矣，不若长安君之甚。
13791,媪,7767,世传李太白读书山中，未成，弃去。过小溪，逢老媪方磨铁杵，问之，曰：欲作针。太白感其意，还卒业。,老臣以媪为长安君计短也。
13792,_,7772,_乎其未可制也。,_乎大哉，独成其天。
13793,敖,7780,敖翔太清纵意容治。,庄子曰：子独不见狸狌乎。卑身而伏，以候敖者。东西跳梁，不辟高下。
13794,敖,7780,庄子曰：子独不见狸狌乎。卑身而伏，以候敖者。东西跳梁，不辟高下。,敖翔太清纵意容治。
13795,昂,7783,昂其直居为奇货。,仰首细审，见口中含肉，钩刺狼腭，如鱼吞饵。时狼革价昂，直十余金，屠小裕焉。。
13796,昂,7783,仰首细审，见口中含肉，钩刺狼腭，如鱼吞饵。时狼革价昂，直十余金，屠小裕焉。。,昂其直居为奇货。
13797,昂,7783,仰首细审，见口中含肉，钩刺狼腭，如鱼吞饵。时狼革价昂，直十余金，屠小裕焉。。,仰首审视，见口中含肉，肉钩刺狼腭，如鱼吞饵。时狼革价昂，直十余金，屠小裕焉。缘木求鱼，狼则罹之，亦可笑矣。
13798,昂,7783,仰首审视，见口中含肉，肉钩刺狼腭，如鱼吞饵。时狼革价昂，直十余金，屠小裕焉。缘木求鱼，狼则罹之，亦可笑矣。,仰首细审，见口中含肉，钩刺狼腭，如鱼吞饵。时狼革价昂，直十余金，屠小裕焉。。
13799,昂,7783,仰首审视，见口中含肉，肉钩刺狼腭，如鱼吞饵。时狼革价昂，直十余金，屠小裕焉。缘木求鱼，狼则罹之，亦可笑矣。,昂其直居为奇货。
13800,黯,7784,又其上则黯然缥渺不可计其层次矣。,河水萦带，群山纠纷。黯兮惨悴，风悲日曛。蓬断草枯，凛若霜晨。
13801,黯,7784,河水萦带，群山纠纷。黯兮惨悴，风悲日曛。蓬断草枯，凛若霜晨。,又其上则黯然缥渺不可计其层次矣。
13802,案,7790,召有司案图指从此以往十五都予赵。,知此者，可以将矣。袒裼而案剑，则乌获不敢逼。冠胄衣甲，据兵而寝，则童子弯弓杀之矣。
13803,案,7790,知此者，可以将矣。袒裼而案剑，则乌获不敢逼。冠胄衣甲，据兵而寝，则童子弯弓杀之矣。,召有司案图指从此以往十五都予赵。
13804,案,7792,因拔刀斫前奏案。,夫人一夕置酒，跪白公。公大怒，取案上器击伤夫人，出，驾而宿于朝房，旬乃还第。婿竟不调。
13805,案,7792,因拔刀斫前奏案。,百年老屋，尘泥渗漉，雨泽下注。每移案，顾视，无可置者。又北向，不能得日，日过午已昏。
13806,案,7792,凡读书需整顿几案。,夫人一夕置酒，跪白公。公大怒，取案上器击伤夫人，出，驾而宿于朝房，旬乃还第。婿竟不调。
13807,案,7792,百年老屋，尘泥渗漉，雨泽下注。每移案，顾视，无可置者。又北向，不能得日，日过午已昏。,因拔刀斫前奏案。
13808,案,7792,百年老屋，尘泥渗漉，雨泽下注。每移案，顾视，无可置者。又北向，不能得日，日过午已昏。,凡读书需整顿几案。
13809,案,7792,百年老屋，尘泥渗漉，雨泽下注。每移案，顾视，无可置者。又北向，不能得日，日过午已昏。,夫人一夕置酒，跪白公。公大怒，取案上器击伤夫人，出，驾而宿于朝房，旬乃还第。婿竟不调。
13810,案,7792,夫人一夕置酒，跪白公。公大怒，取案上器击伤夫人，出，驾而宿于朝房，旬乃还第。婿竟不调。,因拔刀斫前奏案。
13811,案,7792,夫人一夕置酒，跪白公。公大怒，取案上器击伤夫人，出，驾而宿于朝房，旬乃还第。婿竟不调。,百年老屋，尘泥渗漉，雨泽下注。每移案，顾视，无可置者。又北向，不能得日，日过午已昏。
13812,案,7792,夫人一夕置酒，跪白公。公大怒，取案上器击伤夫人，出，驾而宿于朝房，旬乃还第。婿竟不调。,凡读书需整顿几案。
13813,按,7796,于是天子乃按辔徐行。,周自知不救，九鼎宝器必出。据九鼎，按图籍，挟天子以令天下，天下莫敢不听，此王业也。今夫蜀，西辟之国也，而戎狄之长也，敝兵劳众不足以成名，得其地不足以为利。
13814,按,7796,壁门士吏谓从属车骑曰：将军约，军中不得驱驰。于是天子乃按辔徐行。至营，将军亚夫持兵揖曰：介胄之士不拜，请以军礼见。,周自知不救，九鼎宝器必出。据九鼎，按图籍，挟天子以令天下，天下莫敢不听，此王业也。今夫蜀，西辟之国也，而戎狄之长也，敝兵劳众不足以成名，得其地不足以为利。
13815,按,7796,壁门士吏谓从属车骑曰：将军约，军中不得驱驰。于是天子乃按辔徐行。至营，将军亚夫持兵揖曰：介胄之士不拜，请以军礼见。,于是天子乃按辔徐行。
13816,按,7796,周自知不救，九鼎宝器必出。据九鼎，按图籍，挟天子以令天下，天下莫敢不听，此王业也。今夫蜀，西辟之国也，而戎狄之长也，敝兵劳众不足以成名，得其地不足以为利。,壁门士吏谓从属车骑曰：将军约，军中不得驱驰。于是天子乃按辔徐行。至营，将军亚夫持兵揖曰：介胄之士不拜，请以军礼见。
13817,按,7799,项王按剑而跽。,中丞匿于溷藩以免。既而以吴民之乱请于朝，按诛五人，曰颜佩韦、杨念如、马杰、沈扬、周文元，即今之傫然在墓者也。然五人之当刑也，意气扬扬，呼中丞之名而詈之，谈笑以死。
13818,按,7799,中丞匿于溷藩以免。既而以吴民之乱请于朝，按诛五人，曰颜佩韦、杨念如、马杰、沈扬、周文元，即今之傫然在墓者也。然五人之当刑也，意气扬扬，呼中丞之名而詈之，谈笑以死。,项王按剑而跽。
13819,岸,7805,淇则有岸隰则有伴。,伐竹取道，下见小潭，水尤清冽。全石以为底，近岸，卷石底以出，为坻，为屿，为嵁，为岩。青树翠蔓，蒙络摇缀，参差披拂。
13820,岸,7805,伐竹取道，下见小潭，水尤清冽。全石以为底，近岸，卷石底以出，为坻，为屿，为嵁，为岩。青树翠蔓，蒙络摇缀，参差披拂。,淇则有岸隰则有伴。
13821,谙,7812,江南好风景旧曾谙。,虽复一览便谙然见卷轴未必多仆。
13822,谙,7812,虽复一览便谙然见卷轴未必多仆。,家中文墨，眣汝办治。尝谓女流中最少明经义、谙雅故者。汝嫂非不婉嫕，而于此微缺然。
13823,谙,7812,家中文墨，眣汝办治。尝谓女流中最少明经义、谙雅故者。汝嫂非不婉嫕，而于此微缺然。,江南好风景旧曾谙。
13824,谙,7812,家中文墨，眣汝办治。尝谓女流中最少明经义、谙雅故者。汝嫂非不婉嫕，而于此微缺然。,虽复一览便谙然见卷轴未必多仆。
13825,安,7813,衣食所安弗敢专也必以分人。,老者安之朋友信之少者怀之。
13826,安,7813,老者安之朋友信之少者怀之。,衣食所安弗敢专也必以分人。
13827,安,7814,燕雀安知鸿鹄之志哉?,久劳苦。尝辍业投笔叹曰：大丈夫无它志略，犹当效傅介子、张骞立功异域，以取封侯，安能久事笔砚间乎。左右皆笑之。
13828,安,7814,燕雀安知鸿鹄之志哉?,姬私语侯生曰：妾少从假母识阳羡君，其人有高义，闻吴君尤铮铮，今皆与公子善，奈何以阮公负至交乎。且以公子之世望，安事阮公。公子读万卷书，所见岂后于贱妾耶。
13829,安,7814,庄子曰：请循其本。子曰‘汝安知鱼乐’云者，既已知吾知之而问我。我知之濠上也。,枭逢鸠，鸠曰：子将安之。枭曰：我将东徙。
13830,安,7814,庄子曰：请循其本。子曰‘汝安知鱼乐’云者，既已知吾知之而问我。我知之濠上也。,故非独鸟有凤而鱼有鲲，士亦有之。夫圣人瑰意琦行，超然独处，世俗之民，又安知臣之所为哉。。
13831,安,7814,庄子曰：请循其本。子曰‘汝安知鱼乐’云者，既已知吾知之而问我。我知之濠上也。,燕雀安知鸿鹄之志哉?
13832,安,7814,久劳苦。尝辍业投笔叹曰：大丈夫无它志略，犹当效傅介子、张骞立功异域，以取封侯，安能久事笔砚间乎。左右皆笑之。,食马者，不知其能千里而食也。是马也，虽有千里之能，食不饱，力不足，才美不外见，且欲与常马等不可得，安求其能千里也。策之不以其道，食之不能尽其材，鸣之而不能通其意，执策而临之，曰：天下无马。
13833,安,7814,久劳苦。尝辍业投笔叹曰：大丈夫无它志略，犹当效傅介子、张骞立功异域，以取封侯，安能久事笔砚间乎。左右皆笑之。,而智术浅短，遂用猖蹶，至于今日。然志犹未已，君谓计将安出亮答曰：自董卓已来，豪杰并起，跨州连郡者不可胜数。曹操比于袁绍，则名微而众寡。
13834,安,7814,久劳苦。尝辍业投笔叹曰：大丈夫无它志略，犹当效傅介子、张骞立功异域，以取封侯，安能久事笔砚间乎。左右皆笑之。,庄子曰：请循其本。子曰‘汝安知鱼乐’云者，既已知吾知之而问我。我知之濠上也。
13835,安,7814,食马者，不知其能千里而食也。是马也，虽有千里之能，食不饱，力不足，才美不外见，且欲与常马等不可得，安求其能千里也。策之不以其道，食之不能尽其材，鸣之而不能通其意，执策而临之，曰：天下无马。,故非独鸟有凤而鱼有鲲，士亦有之。夫圣人瑰意琦行，超然独处，世俗之民，又安知臣之所为哉。。
